RegionID,SizeRank,RegionName,RegionType,StateName,State,City,Metro,CountyName,2020/1/31,2020/2/29,2020/3/31,2020/4/30,2020/5/31,2020/6/30,2020/7/31,2020/8/31,2020/9/30,2020/10/31,2020/11/30,2020/12/31,2021/1/31,2021/2/28,2021/3/31,2021/4/30,2021/5/31,2021/6/30,2021/7/31,2021/8/31,2021/9/30,2021/10/31,2021/11/30,2021/12/31,2022/1/31,2022/2/28,2022/3/31,2022/4/30,2022/5/31,2022/6/30,2022/7/31,2022/8/31,2022/9/30,2022/10/31,2022/11/30,2022/12/31,2023/1/31,2023/2/28,2023/3/31,2023/4/30,2023/5/31,2023/6/30,2023/7/31,2023/8/31,2023/9/30,2023/10/31,2023/11/30,2023/12/31,2024/1/31,2024/2/29,2024/3/31,2024/4/30,2024/5/31,2024/6/30,2024/7/31,2024/8/31,2024/9/30,2024/10/31
62044,36,11234,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Kings County,,,,,,,,,,,,,,,,,,,,,,,,2210.243725,2317.195406,2295.586704,2304.487614,2277.026106,2247.855973,2311.99716,2384.450326,2463.131261,2389.693668,2393.260457,2276.643926,2293.751875,2234.051394,2381.750048,2353.092814,2442.947285,2406.009539,2521.109023,2529.942555,2560.564121,2626.29595,,2610.350532,2628.678328,2644.277281,2646.655895,2532.766929,2524.172176,2480.673462,2494.690734,2553.771691,2609.604983,2671.81491,2603
61790,39,10314,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Richmond County,,,,,,,,,,,,,,,1689.27228,1691.001413,1731.157154,1763.75765,1828.163694,1792.199824,1789.414984,1758.735748,1793.083494,1801.417759,1794.027649,1797.275481,1827.207895,1826.484573,1850.873346,1837.23752,1856.101964,1842.603397,1924.505142,1969.516388,2026.34427,1984.395201,1996.476876,1984.960502,2008.466903,2020.468821,2054.591637,2083.174307,2116.302791,2124.521454,2099.053848,2105.466307,2092.631897,2061.169763,2075.470769,2094.168654,2233.519852,2255.362975,2251.994487,2191.679319,2207.589036,2289.018647,2312.405631,2282.539683
62031,40,11220,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Kings County,2123.040777,2147.227848,2170.892685,2172.729395,2174.736033,2174.520104,2182.17263,2180.041767,2147.069575,2148.024041,2142.000672,2146.915547,2129.629094,2120.307522,2105.083209,2108.338469,2104.837264,2117.082434,2108.070008,2139.933499,2167.805534,2196.01536,2197.551675,2205.854392,2235.80538,2283.233998,2310.683637,2312.819631,2312.834684,2310.97065,2372.824128,2410.491884,2444.261294,2467.024093,2449.736619,2433.04571,2419.346502,2470.434466,2506.592174,2482.800112,2474.511348,2496.481267,2527.858389,2512.520003,2557.057001,2569.709042,2580.697441,2516.833664,2527.941805,2538.472107,2564.82159,2577.939428,2572.457014,2580.511875,2590.09357,2616.796499,2625.764432,2629.200758
62030,43,11219,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Kings County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2605.741043,2646.946089,2495.787113,2495.715937,2438.709634,2434.611111
62017,47,11206,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Kings County,2947.086322,2936.686483,2940.163515,2903.21015,2877.737633,2832.039809,2801.788179,2753.603749,2689.44606,2605.244098,2551.755338,2530.801209,2532.977891,2545.877456,2537.95502,2565.741382,2590.825782,2685.46238,2771.956368,2890.825617,3002.134907,3070.14209,3108.648239,3099.731294,3113.059654,3164.265936,3215.31553,3309.165194,3368.117577,3429.003559,3456.702328,3503.086778,3531.750758,3526.865751,3464.252517,3387.977581,3402.694808,3462.279148,3502.054019,3525.728678,3533.965816,3587.431684,3626.338596,3637.554168,3645.779206,3621.240354,3545.644629,3485.051773,3440.450226,3458.597533,3539.888472,3581.995014,3676.184041,3683.653291,3723.749122,3707.19203,3661.859346,3631.552029
62032,48,11221,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Kings County,2568.576988,2578.943753,2594.435074,2588.762151,2582.623035,2549.668615,2518.557146,2472.954202,2430.787264,2397.872362,2360.34378,2334.639987,2304.825111,2298.97581,2308.693034,2345.429318,2381.615839,2430.441284,2487.606147,2547.504359,2607.640234,2616.727379,2642.993857,2648.353015,2698.191385,2710.888417,2752.492741,2790.539482,2859.435011,2947.883074,3033.592233,3105.4387,3109.616827,3091.710117,3036.268277,2984.094714,2952.585192,2980.388295,3019.830207,3058.115016,3086.230182,3124.755434,3156.053813,3178.848057,3196.685758,3180.213633,3146.761912,3094.308485,3099.315521,3094.332524,3130.731295,3154.887679,3225.887025,3282.111979,3311.982449,3302.116201,3268.407051,3247.124074
61796,49,10456,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Bronx County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2717.179061,2647.688766,2487.195632,2422.878545,2414.798412,2570.833333
62034,54,11223,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Kings County,,,,,2000.691659,1968.284346,1900.241019,1920.382576,1943.422082,1932.836826,1867.204722,1901.285556,1881.891885,1978.161468,1926.915706,1982.20132,1929.821749,1952.844842,1953.803355,2002.695998,2046.864706,2043.255761,2046.917631,2013.088717,2000.691832,2007.68177,2047.143854,2058.668165,2084.446498,2087.049149,2186.886831,2197.61946,2242.74534,2231.800464,2255.03093,2266.671807,2264.598122,2246.01135,2253.274839,2272.72962,2308.649675,2326.439962,2331.206926,2336.361597,2301.629792,2359.340748,2452.84162,2469.999836,2496.139627,2432.29621,2434.708561,2409.63622,2464.956888,2588.130174,2664.973728,2754.937174,2754.534764,2639.111111
62040,57,11230,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Kings County,2267.183679,2248.07431,2209.418231,2241.761303,2248.310705,2260.707038,2256.427731,2238.302777,2216.952175,2162.308054,2143.535136,2108.430143,2094.029348,2082.259121,2111.154203,2128.463614,2166.897334,2188.821106,2233.536898,2243.414813,2251.025452,2228.300919,2247.780857,2255.37717,2307.411879,2312.843928,2338.968743,2346.305183,2374.411751,2417.497942,2415.560664,2409.617916,2411.341534,2476.302406,2529.642553,2503.681927,2470.794644,2452.809068,2489.621968,2505.668139,2527.985778,2547.838443,2539.178041,2557.558757,2571.989592,2624.74166,2665.296242,2687.801555,2682.419515,2630.141832,2598.899791,2582.242063,2595.566718,2642.992538,2681.887013,2672.124242,2619.761123,2583.550414
61798,63,10458,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Bronx County,1464.415506,1465.710492,,1503.39921,1524.764912,1519.666224,1521.782646,1512.958827,1509.934007,1498.421838,1499.15792,1505.358973,1503.819357,1536.707809,1540.318664,1566.084681,1556.051954,1561.410632,1557.04883,1536.271346,1530.136859,1546.391509,1530.156082,1512.814026,1521.405156,1547.561292,1598.395038,1633.817091,1664.522208,1665.518169,1646.566399,1619.226557,1652.391763,1665.578472,1703.683742,1681.903,1683.422828,1702.148185,1734.462513,1750.809456,1741.164968,1744.733044,1758.910077,1797.923108,1763.057354,1808.915104,1789.013822,1851.286993,1847.12797,1907.94117,,2441.967006,2630.847336,,2361.072685,2377.641882,2354.04591,2363.126984
62088,66,11377,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Queens County,,,,,,,,,2081.499201,2061.755216,2092.583244,2092.240659,2089.792445,2049.971976,2091.787198,2109.875258,2101.59627,2079.945751,2065.852688,2083.962986,2080.500234,2087.512263,2090.614577,2126.519443,2183.936017,2205.839418,2218.979202,2186.965803,2203.911526,2213.140283,2296.714354,2344.532216,2409.35112,2369.872668,2388.979936,2366.202842,2374.247373,2369.622404,2359.033261,2367.226648,2390.486468,2445.04879,2493.790116,2497.821713,2511.169727,2498.142896,2502.719017,2493.550682,2550.071573,2517.44972,2530.816379,2497.31878,2533.296782,2537.198329,2548.994516,2593.521906,2592.929516,2621.733333
62045,73,11235,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Kings County,2098.779394,2116.904631,2133.028896,2129.77577,2107.80599,2113.68262,2109.436939,2109.916488,2101.630154,2106.80316,2059.240028,2041.337376,1990.027131,1982.626363,2017.565762,2046.180875,2098.561035,2100.805766,2127.673255,2151.075791,2170.015556,2196.337331,2161.473944,2189.710456,2204.428255,2282.362515,2310.219542,2277.157502,2260.391645,2247.492941,2307.496263,2343.245352,2395.576707,2452.478278,2486.959858,2455.958698,2440.584581,2474.426332,2490.167287,2508.823193,2446.946985,2501.852379,2521.002704,2534.183956,2532.9306,2518.337253,2556.61887,2496.159739,2530.931757,2555.05142,2586.425704,2585.115596,2600.158381,2665.990768,2672.49804,2672.726855,2672.304454,2683.785185
62039,76,11229,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Kings County,1868.342622,1827.000429,1877.773175,1925.694778,1924.804399,1866.718577,1876.222678,1886.095097,1866.721053,1853.074546,1843.836353,1893.686914,1899.890591,1922.72597,1910.42346,1892.110763,1888.365477,1885.537357,1893.889075,1919.258438,1930.106692,1985.336931,2011.137209,2030.892933,2085.784632,2028.235848,2066.121789,2023.995446,2085.502186,2073.73394,2078.310159,2110.534057,2188.762686,2295.845453,2293.94061,2318.958397,2246.421002,2315.158936,2307.357631,2285.577279,2227.641877,2200.8124,2319.939748,2331.986794,2433.38682,2410.942092,2585.313284,2550.24061,2529.249715,2434.565787,2381.063583,2519.562542,2508.964307,2594.711094,2559.600017,2584.377854,2593.840843,2606.941799
62043,81,11233,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Kings County,2363.421536,2376.545573,2413.713276,2384.669599,2374.930573,2338.010804,2340.82513,2327.527828,2288.736869,2263.153362,2228.691182,2222.281646,2207.663979,2190.690266,2190.389947,2203.089135,2231.284986,2258.956959,2291.674884,2355.522838,2423.307978,2447.116549,2430.04878,2415.645984,2457.259499,2523.611175,2576.095546,2600.729273,2633.524864,2699.696779,2758.084491,2814.750952,2821.227801,2833.240207,2773.227758,2762.42325,2779.811821,2809.492847,2813.688496,2808.805537,2851.721031,2892.355804,2928.801126,2930.838986,2945.73391,2905.832464,2873.143313,2826.269346,2833.274202,2840.759991,2862.172471,2879.337764,2943.81454,3029.304754,3071.0749,3057.399886,3012.733325,3004.317729
61793,84,10453,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Bronx County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2081.7607,2115.798426,2060.25
62015,91,11204,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Kings County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1892.51172,,1795.509751,1793.311863,1805.894711,1802.364547,1828.628747,1885.436801,1922.917899,1954.692223,2061.098446,2060.183319,2149.990465,2114.940569,2051.261291,2048.937511,2086.230644,2211.695783,2229.359822,2192.212622,2286.333333
61808,95,10468,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Bronx County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1734.076785,1757.668999,1733.171015,1745.541297,1781.131999,1810.820189,1856.667118,1810.267192,1798.947113,1806.664398,1861.348296,1863.566932,1851.360481,1880.490699,1942.516635,1975.356196,1965.295508,1956.552118,1921.191238,1926.74238,1933.219548,1996.699539,2005.027949,1993.45245,1974.242296,2062.653087,2057.300637,2080.119642,2024.156512,2069.583333
62067,100,11355,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Queens County,1799.102003,1827.547958,1794.882464,1778.606715,1756.93845,1800.217596,1813.168918,1829.035502,1798.534659,1772.004187,1732.477802,1729.90823,1715.750391,1712.377571,1683.520438,1695.944712,1724.629452,1759.042554,1773.389128,1761.746248,1726.152706,1718.46683,1726.148863,1764.47052,1780.519249,1775.568245,1795.442764,1789.952208,1816.404865,1830.510313,1875.058789,1883.819152,1945.415229,1931.607764,1939.68418,1894.822517,1935.302141,1959.220195,1956.548686,1924.725746,1901.377695,1919.695963,1941.96603,1994.634352,2017.815863,2081.923109,2082.594716,2095.123517,2072.784218,2068.83081,2065.619826,2121.956963,2138.664602,2142.478019,2123.078864,2129.119845,2119.662872,2127.20172
62014,103,11203,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Kings County,,,,,,,,,,,,,2307.95891,2282.98258,2412.979621,2517.453433,2538.34308,2445.626112,2442.033708,2438.225391,2519.929857,2505.580317,2517.870706,2486.048411,2496.568191,2547.065088,2555.359069,2563.402073,2647.409537,2749.822442,2851.549264,2868.964139,2897.144345,2931.388894,2913.262118,2893.854026,2894.557519,2915.136525,2883.805952,2865.759193,2877.11761,2882.772503,2926.44583,2895.741168,2879.628164,2871.533761,2869.657634,2869.896205,2858.560577,2885.535278,2939.935441,2952.022251,2956.340719,2984.18342,2972.41746,2917.624674,2891.499716,2865.02381
61797,107,10457,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Bronx County,1776.568928,1772.433259,1795.235225,1792.164925,1785.925663,1775.812116,1782.107378,1779.225221,1783.092959,1812.779564,1833.516443,1783.600653,1771.024237,1780.731872,1841.914499,1797.698519,1769.68612,1738.786404,1769.328074,1761.709477,1821.344202,1868.393026,1927.220213,1916.831528,1913.556379,1933.807967,1995.927304,1983.490215,1989.413065,1939.340092,1988.856154,2016.691287,2038.830964,1991.015913,1933.607208,1984.22488,2052.405467,2169.969996,2154.378833,2210.024572,2217.080374,2242.744578,2239.00954,2222.408107,2180.468517,2227.490161,2213.64863,2332.292788,2295.645575,2262.451882,2315.805029,2348.202575,2476.647231,2369.95012,2428.344841,2366.139162,2480.081568,2394.444444
61792,112,10452,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Bronx County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1949.965023,1956.5635,2115.584282,2086.718753,2003.685599,1983.102479,1973.674702,2040.496421,2099.794948,2152.825173,2107.368645,2053.300856,2112.523688,2182.845371,2246.647428,2219.777778
61809,121,10469,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Bronx County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025.2248,2118.409139,2120.441283,2099.260386,2201.596776,2294.528397,2326.425636,2256.689558,2362.584132,2462.554654,2379.259349,2338.982414,2308.644001,2431.326961,2401.78138,2519.977918,2534.31913,2668.306906,2727.657387,2693.882344,2711.213075,2708.370817,2789.934178,2844.5056,2760.98747,2896.625524,2910.46818,3021.221632,2868.825642,2871.055556
61643,122,10029,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",New York County,2505.38702,2535.982444,2546.912266,2554.24959,2540.919276,2495.005377,2443.629361,2391.079207,2319.445594,2228.153486,2138.401796,2089.64881,2090.952837,2101.626595,2133.906345,2155.513966,2203.461934,2245.916104,2299.406678,2355.149688,2381.078171,2386.16323,2387.264948,2398.229989,2437.068511,2482.620425,2538.064031,2590.823243,2657.82526,2711.73124,2764.329104,2798.198272,2799.260422,2784.682075,2735.839452,2737.60914,2716.772112,2722.167763,2749.610206,2800.425263,2833.056066,2852.503482,2856.600998,2868.570262,2839.367126,2829.81721,2796.04084,2790.601864,2773.507886,2785.202463,2815.959782,2854.919626,2906.735237,2950.043526,2987.388535,2979.328143,2936.191474,2889.907815
62029,125,11218,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Kings County,2177.200237,2193.73875,2192.223771,2207.701043,2226.917117,2212.883524,2218.430982,2178.616591,2164.668794,2128.802978,2128.573065,2128.17193,2124.476159,2111.829695,2113.999666,2121.493255,2146.99121,2188.902534,2217.883118,2238.429752,2233.352091,2266.048922,2260.152864,2227.182013,2216.244806,2235.371392,2312.644087,2368.28965,2418.425914,2485.570192,2496.848958,2536.969963,2518.984026,2542.635509,2512.095554,2494.821195,2482.761547,2463.599802,2490.710278,2493.607771,2577.337514,2619.077663,2659.451316,2675.448917,2679.839304,2691.677189,2649.675883,2681.350457,2675.281629,2730.619603,2659.553071,2685.057822,2701.12445,2781.51874,2791.603673,2776.856165,2743.628934,2719.89961
62023,127,11212,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Kings County,,,,,,,,,,,,,,,,,,,,,,,,,,,2195.659769,2251.398331,2225.223479,2243.91633,2239.740667,2287.595158,2318.28338,2315.542348,2283.528979,2290.060052,2396.927356,2492.934336,2552.652107,2433.079813,2434.397028,2408.557779,2498.990323,2440.074445,2465.884571,2517.365755,2571.934243,2549.362994,2585.880532,2583.432822,2643.10431,2537.134774,2637.649524,2793.863773,2860.621666,2807.673901,2770.609789,2795.666667
61802,128,10462,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Bronx County,1657.914348,1632.360566,1628.766156,1657.42906,1648.123346,1640.679377,1617.239633,1630.708024,1662.352548,1654.509349,1667.509176,1653.006811,1682.704475,1696.710203,1703.205836,1687.855194,1702.14271,1734.458863,1731.531896,1672.878643,1624.322478,1704.136826,1808.599541,1871.468084,1805.253246,1766.73726,1800.462543,1868.526218,1912.887417,1885.740809,1889.498046,1919.200109,1916.764996,1920.043692,1888.518848,1884.345874,1931.952868,2032.581528,2112.907192,2098.133385,2094.168446,2106.201889,2089.874995,2101.499008,2116.445323,2121.645959,2043.023859,2121.878802,2176.653736,2310.738418,2255.371555,2314.070344,2343.299318,2490.370102,2527.139483,2516.98222,2437.932854,2386.111111
61616,139,10002,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",New York County,3420.989487,3479.554949,3457.104027,3432.323735,3382.636198,3332.67652,3271.474408,3148.549337,3012.794238,2881.632865,2797.392838,2762.578205,2753.499149,2780.644788,2823.99513,2916.202079,3045.725654,3207.907517,3360.650343,3485.819931,3558.351208,3599.724739,3637.922675,3659.108119,3709.06495,3732.455157,3795.642145,3844.732325,3915.27374,3967.945628,4018.077853,4057.482507,4066.651208,4043.457792,3960.725022,3903.947994,3872.439653,3886.606215,3899.68952,3934.843458,3982.887641,4052.697671,4074.246665,4086.776622,4073.97913,4040.901733,3970.011442,3891.067668,3884.906152,3944.847992,4020.154724,4052.774065,4081.068975,4123.965254,4161.498846,4147.981161,4105.78207,4066.481217
61806,142,10466,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Bronx County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2364.989702,2517.580562,2767.527837,2562.752284,2587.682571,2490.46921,2695.595419,2711.212439,2784.56403,2796.682696,2904.572821,2875.813002,2711.096558,2712.069405,2946.514291,2953.333333
62087,143,11375,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Queens County,2189.160716,2219.426933,2231.624424,2230.787491,2188.678524,2179.914663,2160.036494,2168.175624,2153.992855,2152.354827,2109.837608,2111.030214,2090.875209,2139.099139,2138.740807,2166.071583,2147.148676,2156.397605,2173.838029,2172.435402,2177.736887,2186.538063,2216.512226,2241.643724,2249.592298,2264.880454,2297.245324,2335.489273,2365.915866,2387.663034,2410.287498,2439.997118,2461.472776,2476.220361,2472.173803,2451.785798,2461.734302,2513.291374,2507.053054,2553.684137,2567.394766,2650.983307,2653.328141,2646.632749,2651.609348,2624.308213,2632.78033,2613.948818,2665.886816,2653.876937,2716.086084,2701.772472,2732.981204,2772.992586,2796.965467,2858.674694,2826.340424,2875.664327
62179,157,11691,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Queens County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2179.310671,2108.713425,2260.273934,2360.191279,2440.056788,2462.955748,2465.546558,2481.305311,2626.698902,2663.221229,2765.199549,2683.488065,2633.466653,2582.254968,2704.870091,2817.247069,2904.274902,2914.583333
62026,172,11215,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Kings County,2755.78431,2791.040333,2804.217669,2806.716631,2771.491525,2744.152779,2727.520444,2700.538331,2664.619899,2638.227925,2606.998723,2592.578611,2552.221198,2546.782834,2554.68132,2607.350718,2654.136966,2701.711815,2748.10537,2791.224406,2843.250439,2876.135668,2933.920457,2926.288251,2966.566999,2974.160586,3056.283161,3091.62056,3172.033266,3208.882856,3271.029683,3284.784307,3316.166567,3338.832294,3341.22915,3352.258673,3346.243598,3335.443332,3321.451001,3353.014615,3415.08595,3450.495656,3463.776327,3444.952221,3463.271476,3467.532606,3451.857126,3423.104629,3418.190904,3458.013523,3500.850063,3535.01272,3582.775995,3628.450175,3630.543199,3654.969531,3652.786722,3638.098199
61803,183,10463,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Bronx County,2181.273938,2203.389634,2242.225388,2288.852381,2284.999864,2257.625573,2234.974215,2217.668209,2265.365231,2249.032415,2256.205483,2212.018046,2209.898371,2188.418009,2196.224433,2230.475599,2248.44483,2251.804279,2264.700503,2282.084367,2308.950922,2326.490942,2375.409628,2363.310098,2337.236629,2305.777011,2324.303509,2344.806557,2401.622358,2435.709028,2502.455826,2495.330833,2480.160568,2472.062512,2523.474657,2530.694261,2531.064092,2521.860789,2534.523921,2519.539681,2511.005545,2547.018348,2559.854156,2545.304887,2554.555906,2567.461965,2577.118466,2558.755753,2601.283935,2610.629164,2627.015461,2690.442289,2718.680697,2757.481077,2627.456784,2632.084511,2624.693061,2674.560847
62020,188,11209,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Kings County,1806.393366,1823.220042,1828.056008,1855.165497,1806.331541,1817.988112,1809.782424,1813.357933,1804.48591,1797.906331,1797.077026,1782.158783,1800.88059,1790.623533,1807.378875,1796.909587,1807.017941,1808.907569,1818.861547,1827.676636,1843.933183,1868.255872,1901.622959,1885.5029,1875.024736,1850.49567,1873.00264,1858.212401,1883.078303,1927.524527,1978.793406,2021.557256,2013.276801,2035.878745,2005.085871,2023.963172,2030.374868,2070.689304,2069.231675,2055.852832,2055.309104,2073.931322,2118.408286,2116.003643,2124.102269,2137.465413,2123.124022,2080.412269,2064.77652,2117.446238,2182.376815,2207.390348,2213.416888,2217.932909,2212.551161,2215.472217,2258.313633,2272.296296
63776,190,14850,zip,NY,NY,Ithaca,"Ithaca, NY",Tompkins County,,,,,,,,,,,,,,,,,,,,1874.690029,1875.931796,2015.699499,2048.442967,2133.924299,2052.755257,2066.107294,2116.188004,2163.626242,2188.22418,2199.83485,2156.14342,2127.113283,2080.474461,2108.178044,2174.892729,2224.958513,2237.486196,2218.150277,2218.055493,2208.609934,2179.945616,2227.536815,2247.642804,2307.655333,2285.041845,2272.298896,2194.598171,2201.818838,2264.283983,2371.318242,2411.218696,2393.43028,2395.747578,2398.430999,2441.034537,2441.561614,2457.370942,2437.28226
62024,217,11213,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Kings County,2419.213349,2406.446241,2401.177163,2372.448564,2376.698145,2348.338478,2334.490484,2306.080779,2280.636901,2246.347757,2210.192227,2202.770113,2192.924845,2189.417727,2175.201444,2194.308645,2226.285809,2271.624167,2302.421999,2334.835046,2366.987391,2383.399037,2414.191495,2430.151186,2441.733073,2432.221358,2476.285893,2516.530575,2594.748036,2646.09581,2702.576252,2755.316456,2770.046398,2768.32858,2695.662876,2631.1644,2656.045705,2671.080511,2670.24846,2662.435176,2714.205501,2801.094429,2808.584485,2821.594237,2808.954662,2801.693855,2779.925272,2789.526005,2772.44643,2734.143968,2734.250651,2796.425486,2878.35272,2926.324508,2935.448876,2924.997187,2895.101098,2862.837643
62012,222,11201,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Kings County,3345.584443,3380.769682,3403.919546,3396.685749,3344.577808,3301.587927,3239.348307,3177.206381,3096.597506,3033.371806,2994.796722,2995.783354,3030.410892,3080.830351,3132.068579,3188.124526,3260.336056,3344.38937,3422.956491,3497.815325,3527.250817,3565.879699,3590.928637,3644.961542,3677.893347,3715.957995,3739.667299,3783.401146,3848.431336,3911.953188,3961.571948,3996.016079,4021.74402,4002.66038,3956.829837,3943.84288,3954.921481,4012.070923,4042.27457,4065.14983,4075.644321,4083.018427,4137.33438,4169.201091,4188.095221,4166.579565,4124.567814,4117.149117,4099.459863,4109.327753,4137.380997,4180.561029,4217.368572,4222.134902,4249.631651,4268.999851,4282.777365,4273.03724
62021,247,11210,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Kings County,2405.446076,2438.121496,2527.269236,2452.324171,2416.849908,2390.480646,2401.423318,2381.029511,2360.330093,2350.417604,2301.398248,2260.800131,2256.124375,2247.368913,2247.710637,2258.255765,2333.371375,2380.018951,2387.611448,2388.956039,2382.264384,2405.354233,2458.524464,2496.392158,2567.430768,2579.312567,2629.158567,2597.790459,2636.252549,2644.908188,2731.510944,2735.120558,2745.105177,2722.354734,2712.57509,2744.066619,2756.573974,2775.60409,2776.347815,2777.633272,2805.643665,2827.228879,2860.048915,2860.666242,2869.767734,2835.677712,2763.185549,2710.690424,2716.271293,2758.927176,2805.827404,2840.43566,2830.89337,2853.526287,2871.875183,2929.065183,2917.84834,2872.382846
62084,255,11372,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Queens County,,,,,,,,,,,,,,1723.159283,1767.790233,1839.068548,1877.48967,1882.357383,1920.88845,1920.958043,1922.055885,1949.910573,,2001.87815,1982.522574,1983.629795,1985.171151,1987.573161,2011.322179,2058.337926,2108.42646,2136.542314,2112.700644,2068.812182,2026.890969,2041.534824,2026.475636,2046.173131,2054.055522,2097.238392,2112.221119,2119.363567,2164.498134,2170.076439,2202.797104,2204.15289,2211.958545,2139.518693,2085.968073,2106.149473,2153.721785,2178.53815,2154.105287,2207.953151,2218.686577,2207.251351,2197.609668,2203.650794
62118,260,11432,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Queens County,1806.978796,1821.71011,1844.790331,1799.133228,1799.411781,1767.481666,1769.281146,1759.908843,1762.327663,1778.519361,1812.619436,1856.605237,1886.420683,1873.345361,1906.42088,1948.267485,,1889.662603,1871.992976,1911.079679,1927.116307,1882.296773,1871.442642,1860.36449,1889.645611,1934.411051,1938.228199,1997.849247,1998.641133,2042.663846,2003.016455,2020.160648,2000.249832,2036.856804,2051.176299,2135.200302,2123.36347,2105.381796,2133.595582,2194.099712,2223.987953,2165.989805,2129.302415,2152.830947,2227.914018,2226.202277,2193.225564,2126.852623,2155.986172,2199.986611,2221.631679,2312.228176,2292.911145,2346.927014,2352.276264,2411.933211,2436.454449,2423.531481
61641,262,10027,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",New York County,2644.658019,2664.469255,2681.463106,2688.955157,2708.468786,2703.382507,2655.563632,2569.266932,2495.664622,2456.615934,2419.155498,2375.352408,2348.973844,2367.09895,2397.189607,2421.062691,2455.64995,2495.386892,2554.814289,2590.878159,2626.87828,2640.41031,2673.046996,2677.853591,2696.526024,2711.485379,2734.56869,2785.114738,2840.612232,2937.972129,3006.162442,3034.31461,3016.001347,3001.520577,3046.326845,3050.347095,3038.100455,2994.355343,3018.705223,3054.098424,3085.025044,3119.849326,3143.974298,3158.053708,3124.198084,3047.201702,2975.210315,2980.772847,3018.251441,3051.656703,3033.839633,3094.27644,3115.345115,3200.346045,3201.873356,3267.88787,3216.782033,3214.391122
62223,273,11746,zip,NY,NY,South Huntington,"New York-Newark-Jersey City, NY-NJ-PA",Suffolk County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3221.595321,3442.544491,3213.954411,3090.415661,3134.383818,3149.330399,3131.53808,3000
